ID,Kanji,Old_Kanji,Radical,Year of Inclusion,Strokes,Grade,JLPT-test,Name of Radical,English Meaning,Tamil Meaning,Reading within Joyo,Reading beyond Joyo,Kanji Classification,On within Joyo,Kun within Joyo,Stroke Order Image
2015,浴,,水,1981,10,4,2,"Mizu, Sanzui, Shitamizu",bathe,குளி,ヨク、あ-びる、あ-びせる,,形声 Phonetic,yoku,"a(biru), a(biseru)",浴.gif
2036,利,,刀,1981,7,4,3,"Katana, Rittoo",profit,லாபம்,リ、き-く,と,会意 Com. Ideographic,ri,ki(ku),利.gif
2044,陸,,阜,1981,11,4,2,Kozatohen,land,நிலம்,リク,ロク、おか、くが,形声 Phonetic,riku,-,陸.gif
2062,良,,艮,1981,7,4,3,Kon,good,நல்ல,リョウ、よ-い,ロウ,象形 Pictographic,ryoo,yo(i),良.gif
2063,料,,斗,1981,10,4,4,Tomasu,fee,கட்டணம்,リョウ,,会意 Com. Ideographic,ryoo,-,料.gif
2067,量,,里,1981,12,4,2,"Sato, Satohen",quantity,அளவு,リョウ、はか-る,,象形 Pictographic,ryoo,haka(ru),量.gif
2079,輪,,車,1981,15,4,2,"Kuruma, Kurumahen",wheel,சக்கரம்,リン、わ,,形声 Phonetic,rin,wa,輪.gif
2086,類,類 [4],頁,1981,18,4,3,Oogai,sort,வகை,ルイ、たぐ-い,,会意 Com. Ideographic,rui,tagu(i),類.gif
2087,令,,人,1981,5,4,2,"Hito, Ninben, Hitoyane",orders,ஆணைகள்,レイ,リョウ,象形 Pictographic,rei,-,令.gif
2089,冷,,冫,1981,7,4,3,Nisui,cool,குளிர்ந்த,レイ、つめ-たい、ひ-える、ひ-や、ひ-やす、ひ-やかす、さ-める、さ-ます,,形声 Phonetic,rei,"tsume(tai), hi(eru), hi(ya), hi(yasu), hi(yakasu), sa(meru), sa(masu)",冷.gif
2092,例,,人,1981,8,4,3,"Hito, Ninben, Hitoyane",example,உதாரணம்,レイ、たと-える,,形声 Phonetic,rei,tato(eru),例.gif
2100,歴,歷,止,1981,14,4,2,Tomeru,curriculum,பாடத்திட்டம்,レキ,へ,形声 Phonetic,reki,-,歴.gif
2106,連,,辵,1981,10,4,3,Shinnyoo,take along,உடன் எடுத்துச் செல்,レン、つら-なる、つら-ねる、つ-れる,,会意 Com. Ideographic,ren,"tsura(naru), tsura(neru), tsu(reru)",連.gif
2115,老,,老,1981,6,4,3,Oikanmuri,old man,முதியவர்,ロウ、お-いる、ふ-ける,,会意 Com. Ideographic,roo,"o(iru), fu(keru)",老.gif
2116,労,勞,力,1981,7,4,3,Chikara,labour,உழைப்பு,ロウ,いたわ、ねぎら,会意 Com. Ideographic,roo,-,労.gif
2126,録,錄,金,1981,16,4,2,"Kane, Kanehen",record,பதிவு,ロク,,形声 Phonetic,roku,-,録.gif
8,圧,壓,土,1981,5,5,2,"Tsuchi, Tsuchihen",pressure,அழுத்தம்,アツ,おさ,会意 Com. Ideographic,atsu,-,圧.gif
28,移,,禾,1981,11,5,2,"Nogi, Nogihen",shift,மாற்று,イ、うつ-る、うつ-す,,会意 Com. Ideographic,i,"utsu(ru), utsu(su)",移.gif
48,因,,囗,1981,6,5,3,Kunigamae,cause,காரணம்,イン、よ-る,ちな,会意 Com. Ideographic,in,yo(ru),因.gif
68,永,,水,1981,5,5,2,"Mizu, Sanzui, Shitamizu",eternity,நித்தியம்,エイ、なが-い,,象形 Pictographic,ei,naga(i),永.gif
73,営,營,火,1981,12,5,2,Tsukanmuri,manage,நிர்வகி,エイ、いとな-む,,形声 Phonetic,ei,itona(mu),営.gif
77,衛,衞,行,1981,16,5,1,Gyoogamae,defense,பாதுகாப்பு,エイ,エ、まも,形声 Phonetic,ei,-,衛.gif
78,易,,日,1981,8,5,3,"Nichi, Nichihen",easy,எளிது,エキ、イ、やさ-しい,やす,会意 Com. Ideographic,"i, eki",yasa(shii),易.gif
80,益,,皿,1981,10,5,1,Sara,benefit,பயன்,エキ、[ヤク],ますます、ま,会意 Com. Ideographic,"eki, [yaku]",-,益.gif
81,液,,水,1981,11,5,2,"Mizu, Sanzui, Shitamizu",fluid,திரவம்,エキ,,形声 Phonetic,eki,-,液.gif
101,演,,水,1981,14,5,3,"Mizu, Sanzui, Shitamizu",perform,நிறைவேற்று,エン,,形声 Phonetic,en,-,演.gif
108,応,應,心,1981,7,5,2,"Kokoro, Risshinben, Shitagokoro",respond,பதில் அளி,オウ、こた-える,,形声 Phonetic,oo,kota(eru),応.gif
109,往,,彳,1981,8,5,1,Gyooninben,outward journey,வெளிப்பயணம்,オウ,い、ゆ,形声 Phonetic,oo,-,往.gif
114,桜,櫻,木,1981,10,5,1,"Ki, Kihen",cherry tree,செர்ரி மரம்,オウ、さくら,,形声 Phonetic,oo,sakura,桜.gif
128,恩,,心,1981,10,5,1,"Kokoro, Risshinben, Shitagokoro",grace,கருணை,オン,,形声 Phonetic,on,-,恩.gif
135,可,,口,1981,5,5,3,"Kuchi, Kuchihen",possible,சாத்தியம்,カ,,会意 Com. Ideographic,ka,-,可.gif
136,仮,假,人,1981,6,5,2,"Hito, Ninben, Hitoyane",temporary,தற்காலிக,カ、[ケ]、かり,たと,形声 Phonetic,"ka, [ke]",kari,仮.gif
140,価,價,人,1981,8,5,2,"Hito, Ninben, Hitoyane",value,மதிப்பு,カ、あたい,,形声 Phonetic,ka,atai,価.gif
142,河,,水,1981,8,5,2,"Mizu, Sanzui, Shitamizu",river,ஆறு,カ、かわ,,形声 Phonetic,ka,kawa,河.gif
153,過,,辵,1981,12,5,3,Shinnyoo,go beyond,தாண்டி செல்,カ、す-ぎる、す-ごす、あやま-つ、あやま-ち,よぎ,形声 Phonetic,ka,"su(giru), su(gosu), ayama(tsu), ayama(chi)",過.gif
169,賀,,貝,1981,12,5,1,"Kai, Kaihen",congratulations,வாழ்த்துகள்,ガ,カ,会意 Com. Ideographic,ga,-,賀.gif
176,快,,心,1981,7,5,2,"Kokoro, Risshinben, Shitagokoro",cheerful,மகிழ்ச்சியான,カイ、こころよ-い,,形声 Phonetic,kai,kokoroyo(i),快.gif
191,解,,角,1981,13,5,3,"Tsuno, Tsunohen",untie,அணை,カイ、ゲ、と-く、と-かす、と-ける,ケ,会意 Com. Ideographic,"kai, ge","to(ku), to(kasu), to(keru)",解.gif
214,格,,木,1981,10,5,3,"Ki, Kihen",status,நிலை,カク、[コウ],,形声 Phonetic,"kaku, [koo]",-,格.gif
222,確,,石,1981,15,5,3,"Ishi, Ishihen",certain,நிச்சயமான,カク、たし-か、たし-かめる,,形声 Phonetic,kaku,"tashi(ka), tashi(kameru)",確.gif
229,額,,頁,1981,18,5,2,Oogai,amount,அளவு,ガク、ひたい,ぬか,形声 Phonetic,gaku,hitai,額.gif
248,刊,,刀,1981,5,5,2,"Katana, Rittoo",publish,வெளியிடு,カン,,形声 Phonetic,kan,-,刊.gif
274,幹,,干,1981,13,5,1,Ichijuu,tree-trunk,மரத் தண்டு,カン、みき,,形声 Phonetic,kan,miki,幹.gif
277,慣,,心,1981,14,5,3,"Kokoro, Risshinben, Shitagokoro",accustomed,பழக்கமான,カン、な-れる、な-らす,,形声 Phonetic,kan,"na(reru), na(rasu)",慣.gif
297,眼,,目,1981,11,5,1,"Me, Mehen",eyeball,கண் மணி,ガン、[ゲン]、まなこ,め,形声 Phonetic,"gan, [gen]",manako,眼.gif
321,基,,土,1981,11,5,2,"Tsuchi, Tsuchihen",foundation,அடித்தளம்,キ、もと、もとい,,形声 Phonetic,ki,"moto, motoi",基.gif
322,寄,,宀,1981,11,5,3,Ukanmuri,approach,அணுகு,キ、よ-る、よ-せる,,形声 Phonetic,ki,"yo(ru), yo(seru)",寄.gif
323,規,,見,1981,11,5,3,Miru,rule,விதி,キ,ぶんまわし、のり、ただ,会意 Com. Ideographic,ki,-,規.gif
339,技,,手,1981,7,5,2,Tehen,skill,திறமை,ギ、わざ,,形声 Phonetic,gi,waza,技.gif
343,義,,羊,1981,13,5,1,Hitsuji,righteousness,நீதி,ギ,よ,会意 Com. Ideographic,gi,-,義.gif
357,逆,,辵,1981,9,5,2,Shinnyoo,inverted,தலைகீழ்,ギャク、さか、さか-らう,ゲキ,形声 Phonetic,gyaku,"saka, saka(rau)",逆.gif
360,久,,丿,1981,3,5,2,No,long time,நெடுநாள்,キュウ、[ク]、ひさ-しい,,象形 Pictographic,"kyuu, [ku]",hisa(shii),久.gif
364,旧,舊,臼,1981,5,5,2,"Nichi, Nichihen",old times,பழைய காலம்,キュウ,ふる,会意 Com. Ideographic,kyuu,-,旧.gif
384,居,,尸,1981,8,5,3,Shikabane,reside,வசிப்பு,キョ、い-る,コ、ゴ、お,会意 Com. Ideographic,kyo,i(ru),居.gif
389,許,,言,1981,11,5,3,"Gon, Gonben",permit,அனுமதி,キョ、ゆる-す,コ、もと,形声 Phonetic,kyo,yuru(su),許.gif
413,境,,土,1981,14,5,2,"Tsuchi, Tsuchihen",boundary,எல்லை,キョウ、[ケイ]、さかい,,形声 Phonetic,"kyoo, [kei]",sakai,境.gif
430,均,,土,1981,7,5,2,"Tsuchi, Tsuchihen",level,நிலை,キン,ひと,形声 Phonetic,kin,-,均.gif
438,禁,,示,1981,13,5,2,"Shimesu, Shimesuhen",prohibition,தடை,キン,,会意 Com. Ideographic,kin,-,禁.gif
446,句,,口,1981,5,5,1,"Kuchi, Kuchihen",phrase,சொற்றொடர்,ク,,会意 Com. Ideographic,ku,-,句.gif
468,群,,羊,1981,13,5,2,Hitsuji,flock,மந்தை,グン、む-れる、む-れ、[むら],,形声 Phonetic,gun,"mu(reru), mu(re), [mura]",群.gif
483,経,經,糸,1981,11,5,3,"Ito, Itohen",manage,நிர்வகி,ケイ、キョウ、へ-る,キン、たていと、たて、つね,形声 Phonetic,"kei, kyoo",he(ru),経.gif
512,潔,,水,1981,15,5,1,"Mizu, Sanzui, Shitamizu",undefiled,மாசற்ற,ケツ、いさぎよ-い,きよ,形声 Phonetic,ketsu,isagiyo(i),潔.gif
515,件,,人,1981,6,5,3,"Hito, Ninben, Hitoyane",affair,சம்பவம்,ケン,,会意 Com. Ideographic,ken,-,件.gif
517,券,,刀,1981,8,5,2,"Katana, Rittoo",ticket,சீட்டு,ケン,,会意 Com. Ideographic,ken,-,券.gif
528,険,險,阜,1981,11,5,3,Kozatohen,precipitous,மிகவும் செங்குத்தான,ケン、けわ-しい,,形声 Phonetic,ken,kewa(shii),険.gif
531,検,檢,木,1981,12,5,1,"Ki, Kihen",examine,ஆய்வு செய்,ケン,,形声 Phonetic,ken,-,検.gif
550,限,,阜,1981,9,5,3,Kozatohen,limit,எல்லை,ゲン、かぎ-る,,会意 Com. Ideographic,gen,kagi(ru),限.gif
552,現,,玉,1981,11,5,3,"Tama, Oo",appear,தோன்று,ゲン、あらわ-れる、あらわ-す,うつつ,形声 Phonetic,gen,"arawa(reru), arawa(su)",現.gif
554,減,,水,1981,12,5,2,"Mizu, Sanzui, Shitamizu",decrease,குறை,ゲン、へ-る、へ-らす,,形声 Phonetic,gen,"he(ru), he(rasu)",減.gif
566,故,,攴,1981,9,5,2,Nobun,circumstances,சூழ்நிலை,コ、ゆえ,ふる,会意 Com. Ideographic,ko,yue,故.gif
568,個,,人,1981,10,5,2,"Hito, Ninben, Hitoyane",individual,தனி,コ,カ,形声 Phonetic,ko,-,個.gif
586,護,,言,1981,20,5,1,"Gon, Gonben",safeguard,பாதுகாப்பு,ゴ,まも,形声 Phonetic,go,-,護.gif
609,効,效,力,1981,8,5,2,Chikara,effect,விளைவு,コウ、き-く,,会意 Com. Ideographic,koo,ki(ku),効.gif
614,厚,,厂,1981,9,5,2,Gandare,thick,தடித்த,コウ、あつ-い,,会意 Com. Ideographic,koo,atsu(i),厚.gif
624,耕,,耒,1981,10,5,2,Sukihen,till,வரை,コウ、たがや-す,,形声 Phonetic,koo,tagaya(su),耕.gif
640,鉱,鑛,金,1981,13,5,2,"Kane, Kanehen",mineral,தாது,コウ,あらがね,形声 Phonetic,koo,-,鉱.gif
641,構,,木,1981,14,5,3,"Ki, Kihen",construct,கட்டி அமை,コウ、かま-える、かま-う,,形声 Phonetic,koo,"kama(eru), kama(u)",構.gif
645,興,,臼,1981,16,5,1,Usu,entertain,பொழுதுபோக்கு அளி,コウ、キョウ、おこ-る、おこ-す,お,会意 Com. Ideographic,"koo, kyoo","oko(ru), oko(su)",興.gif
648,講,,言,1981,17,5,2,"Gon, Gonben",lecture,விரிவுரை,コウ,,形声 Phonetic,koo,-,講.gif
676,混,,水,1981,11,5,2,"Mizu, Sanzui, Shitamizu",mix,கலக்கு,コン、ま-じる、ま-ざる、ま-ぜる、こ-む,,形声 Phonetic,kon,"ma(jiru), ma(zaru), ma(zeru), ko(mu)",混.gif
685,査,,木,1981,9,5,2,"Ki, Kihen",investigate,விசாரி,サ,,形声 Phonetic,sa,-,査.gif
694,再,,冂,1981,6,5,2,Doogamae,again,மீண்டும்,サイ、[サ]、ふたた-び,,象形 Pictographic,"sai, [sa]",futata(bi),再.gif
695,災,,火,1981,7,5,1,"Hi, Hihen, Renga",disaster,பேரிடர்,サイ、わざわ-い,,会意 Com. Ideographic,sai,wazawa(i),災.gif
696,妻,,女,1981,8,5,3,"Onna, Onnahen",wife,மனைவி,サイ、つま,め,象形 Pictographic,sai,tsuma,妻.gif
702,採,,手,1981,11,5,2,Tehen,pick,தேர்ந்தெடு,サイ、と-る,,形声 Phonetic,sai,to(ru),採.gif
715,際,,阜,1981,14,5,3,Kozatohen,occasion,சந்தர்ப்பு,サイ、きわ,,会意 Com. Ideographic,sai,kiwa,際.gif
717,在,,土,1981,6,5,3,"Tsuchi, Tsuchihen",exist,இரு,ザイ、あ-る,,会意 Com. Ideographic,zai,a(ru),在.gif
720,財,,貝,1981,10,5,3,"Kai, Kaihen",wealth,செல்வம்,ザイ、[サイ],たから,形声 Phonetic,"zai, [sai]",-,財.gif
721,罪,,网,1981,13,5,3,Amigashira,guilt,குற்றம்,ザイ、つみ,,会意 Com. Ideographic,zai,tsumi,罪.gif
742,雑,雜,隹,1981,14,5,3,Furutori,miscellaneous,பல்வேறு,ザツ、ゾウ,,形声 Phonetic,"zatsu, zoo",-,雑.gif
754,酸,,酉,1981,14,5,1,"Tori, Torihen",acid,அமிலம்,サン、す-い,,形声 Phonetic,san,su(i),酸.gif
755,賛,贊,貝,1981,15,5,3,"Kai, Kaihen",approve,ஒப்புதல் அளி,サン,,会意 Com. Ideographic,san,-,賛.gif
761,支,,支,1981,4,5,3,Shi,branch,கிளை,シ、ささ-える,つか,会意 Com. Ideographic,shi,sasa(eru),支.gif
775,志,,心,1981,7,5,2,"Kokoro, Risshinben, Shitagokoro",intention,நோக்கம்,シ、こころざ-す、こころざし,,形声 Phonetic,shi,"kokoroza(su), kokorozashi",志.gif
781,枝,,木,1981,8,5,2,"Ki, Kihen",branch,கிளை,シ、えだ,,形声 Phonetic,shi,eda,枝.gif
788,師,,巾,1981,10,5,3,"Haba, Kinben",expert,நிபுணர்,シ,,会意 Com. Ideographic,shi,-,師.gif
799,資,,貝,1981,13,5,3,"Kai, Kaihen",resources,வளங்கள்,シ,もと,形声 Phonetic,shi,-,資.gif
800,飼,,食,1981,13,5,1,"Shoku, Shokuhen",domesticate,செல்லப்பழக்கு செய்,シ、か-う,,形声 Phonetic,shi,ka(u),飼.gif
806,示,,示,1981,5,5,3,"Shimesu, Shimesuhen",indicate,காட்டு,ジ、シ、しめ-す,,象形 Pictographic,"ji, shi",shime(su),示.gif
812,似,,人,1981,7,5,3,"Hito, Ninben, Hitoyane",becoming,ஆகுதல்,ジ、に-る,,形声 Phonetic,ji,ni(ru),似.gif
827,識,,言,1981,19,5,3,"Gon, Gonben",discriminating,வேறுபடுத்தும் அறிவு கொண்ட,シキ,,形声 Phonetic,shiki,-,識.gif
838,質,,貝,1981,15,5,4,"Kai, Kaihen",quality,தரம்,シツ、シチ、[チ],ただ,会意 Com. Ideographic,"shitsu, shichi, [chi]",-,質.gif
844,舎,舍,舌,1981,8,5,1,"Hito, Ninben, Hitoyane",cottage,குடில்,シャ,,会意 Com. Ideographic,sha,-,舎.gif
852,謝,,言,1981,17,5,1,"Gon, Gonben",apologize,மன்னிப்பு கேள்,シャ、あやま-る,,形声 Phonetic,sha,ayama(ru),謝.gif
879,授,,手,1981,11,5,2,Tehen,instruct,வழிமுறை கூறு,ジュ、さず-ける、さず-かる,,形声 Phonetic,ju,"sazu(keru), sazu(karu)",授.gif
893,修,,人,1981,10,5,2,"Hito, Ninben, Hitoyane",discipline,ஒழுக்கம்,シュウ、[シュ]、おさ-める、おさ-まる,,会意 Com. Ideographic,"shuu, [shu]","osa(meru), osa(maru)",修.gif
927,述,,辵,1981,8,5,2,Shinnyoo,mention,குறிப்பிடு,ジュツ、の-べる,,会意 Com. Ideographic,jutsu,no(beru),述.gif
928,術,,行,1981,11,5,3,Gyoogamae,art,கலை,ジュツ,,会意 Com. Ideographic,jutsu,-,術.gif
940,準,,水,1981,13,5,2,"Mizu, Sanzui, Shitamizu",standard,தரநிலை,ジュン,,形声 Phonetic,jun,-,準.gif
955,序,,广,1981,7,5,1,Madare,preface,முன்னுரை,ジョ,つい,形声 Phonetic,jo,-,序.gif
968,招,,手,1981,8,5,3,Tehen,beckon,அழை,ショウ、まね-く,,形声 Phonetic,shoo,mane(ku),招.gif
969,承,,手,1981,8,5,2,Te,acquiesce,ஒப்புக்கொள்,ショウ、うけたまわ-る,う,会意 Com. Ideographic,shoo,uketamawa(ru),承.gif
995,証,證,言,1981,12,5,1,"Gon, Gonben",evidence,ஆதாரம்,ショウ,あかし、あか,形声 Phonetic,shoo,-,証.gif
1012,条,條,木,1981,7,5,2,"Ki, Kihen",clause,கூற்று,ジョウ,,会意 Com. Ideographic,joo,-,条.gif
1013,状,狀,犬,1981,7,5,3,"Inu, Kemonohen",form,வடிவம்,ジョウ,,形声 Phonetic,joo,-,状.gif
1018,常,,巾,1981,11,5,3,"Haba, Kinben",normal,சாதாரண,ジョウ、つね、とこ,,形声 Phonetic,joo,"tsune, toko",常.gif
1019,情,,心,1981,11,5,3,"Kokoro, Risshinben, Shitagokoro",feelings,உணர்வுகள்,ジョウ、[セイ]、なさ-け,,形声 Phonetic,"joo, [sei]",nasa(ke),情.gif
1037,織,,糸,1981,18,5,1,"Ito, Itohen",weave,நெய்,ショク、シキ、お-る,,形声 Phonetic,"shoku, shiki",o(ru),織.gif
1038,職,,耳,1981,18,5,3,"Mimi, Mimihen",employment,வேலைவாய்ப்பு,ショク,,形声 Phonetic,shoku,-,職.gif
1111,制,,刀,1981,8,5,3,"Katana, Rittoo",control,கட்டுப்படுத்து,セイ,,会意 Com. Ideographic,sei,-,制.gif
1114,性,,心,1981,8,5,3,"Kokoro, Risshinben, Shitagokoro",gender,பாலினம்,セイ、ショウ,,形声 Phonetic,"sei, shoo",-,性.gif
1117,政,,攴,1981,9,5,3,Nobun,politics,அரசியல்,セイ、[ショウ]、まつりごと,ただ,形声 Phonetic,"sei, [shoo]",matsurigoto,政.gif
1127,勢,,力,1981,13,5,2,Chikara,power,அதிகாரம்,セイ、いきお-い,セ、ゼ,会意 Com. Ideographic,sei,ikio(i),勢.gif
1130,精,,米,1981,14,5,3,"Kome, Komehen",refined,நுட்பமான,セイ、[ショウ],くわ,形声 Phonetic,"sei, [shoo]",-,精.gif
1131,製,,衣,1981,14,5,1,"Koromo, Koromohen",manufacture,உற்பத்தி செய்,セイ,,形声 Phonetic,sei,-,製.gif
1137,税,,禾,1981,12,5,2,"Nogi, Nogihen",tax,வரி,ゼイ,,形声 Phonetic,zei,-,税.gif
1149,責,,貝,1981,11,5,3,"Kai, Kaihen",blame,குற்றம் சாட்டு,セキ、せ-める,シャク,形声 Phonetic,seki,se(meru),責.gif
1152,績,,糸,1981,17,5,2,"Ito, Itohen",exploits,சாதனைகள்,セキ,う,形声 Phonetic,seki,-,績.gif
1158,接,,手,1981,11,5,2,Tehen,contact,தொடர்பு,セツ、つ-ぐ,,形声 Phonetic,setsu,tsu(gu),接.gif
1159,設,,言,1981,11,5,2,"Gon, Gonben",establish,நிறுவு,セツ、もう-ける,,会意 Com. Ideographic,setsu,moo(keru),設.gif
1164,舌,,舌,1981,6,5,1,Shita,tongue,நாக்கு,ゼツ、した,,象形 Pictographic,zetsu,shita,舌.gif
1165,絶,絕,糸,1981,12,5,3,"Ito, Itohen",discontinue,நிறுத்து,ゼツ、た-える、た-やす、た-つ,,形声 Phonetic,zetsu,"ta(eru), ta(yasu), ta(tsu)",絶.gif
1188,銭,錢,金,1981,14,5,1,"Kane, Kanehen",coin,நாணயம்,セン、ぜに,,形声 Phonetic,sen,zeni,銭.gif
1206,祖,祖 [4],示,1981,9,5,3,"Shimesu, Shimesuhen",ancestor,மூதாதை,ソ,,形声 Phonetic,so,-,祖.gif
1208,素,,糸,1981,10,5,1,"Ito, Itohen",elementary,அடிப்படை,ソ、ス,もと、しろ,象形 Pictographic,"so, su",-,素.gif
1245,総,總,糸,1981,14,5,2,"Ito, Itohen",whole,முழு,ソウ,ス、ふさ、すべ,形声 Phonetic,soo,-,総.gif
1254,造,,辵,1981,10,5,2,Shinnyoo,create,உருவாக்கு,ゾウ、つく-る,な,会意 Com. Ideographic,zoo,tsuku(ru),造.gif
1255,像,,人,1981,14,5,2,"Hito, Ninben, Hitoyane",statue,சிலை,ゾウ,かた,形声 Phonetic,zoo,-,像.gif
1256,増,增,土,1981,14,5,3,"Tsuchi, Tsuchihen",increase,அதிகரி,ゾウ、ま-す、ふ-える、ふ-やす,,形声 Phonetic,zoo,"ma(su), fu(eru), fu(yasu)",増.gif
1265,則,,刀,1981,9,5,2,"Katana, Rittoo",rule,ஆட்சி,ソク,のっと、すなわ、のり,会意 Com. Ideographic,soku,-,則.gif
1270,測,,水,1981,12,5,2,"Mizu, Sanzui, Shitamizu",fathom,அளவு கணக்கு,ソク、はか-る,,形声 Phonetic,soku,haka(ru),測.gif
1273,属,屬,尸,1981,12,5,1,Shikabane,belong,சேர்ந்திரு,ゾク,ショク、つ,会意 Com. Ideographic,zoku,-,属.gif
1277,率,,玄,1981,11,5,1,Gen,rate,விகிதம்,ソツ、リツ、ひき-いる,,象形 Pictographic,"sotsu, ritsu",hiki(iru),率.gif
1282,損,,手,1981,13,5,2,Tehen,loss,இழப்பு,ソン、そこ-なう、そこ-ねる,,会意 Com. Ideographic,son,"soko(nau), soko(neru)",損.gif
1300,退,,辵,1981,9,5,3,Shinnyoo,retreat,பின்னடை,タイ、しりぞ-く、しりぞ-ける,び,会意 Com. Ideographic,tai,"shirizo(ku), shirizo(keru)",退.gif
1307,貸,,貝,1981,12,5,4,"Kai, Kaihen",lend,கடன் கொடு,タイ、か-す,,形声 Phonetic,tai,ka(su),貸.gif
1310,態,,心,1981,14,5,1,"Kokoro, Risshinben, Shitagokoro",condition,நிலைமை,タイ,わざ,形声 Phonetic,tai,-,態.gif
1347,団,團,囗,1981,6,5,2,Kunigamae,group,குழு,ダン、[トン],,形声 Phonetic,"dan, [ton]",-,団.gif
1350,断,斷,斤,1981,11,5,3,"Kin, Onozukuri",cut off,வெட்டி நீக்கு,ダン、た-つ、ことわ-る,,会意 Com. Ideographic,dan,"ta(tsu), kotowa(ru)",断.gif
